Time(s),Type,X,Y,Z,Magnitude
0.445,GYRO,0.042599,0.046858,0.050053,0.080720
0.446,GYRO,0.050053,0.044728,0.050053,0.083733
0.448,GYRO,0.048988,0.046858,0.046858,0.082409
0.449,ACCL,-9.988010,0.148681,-0.649880,10.010234
0.449,GYRO,0.050053,0.047923,0.053248,0.087392
0.450,GYRO,0.048988,0.045793,0.056443,0.087651
0.451,GYRO,0.055378,0.047923,0.058573,0.093777
0.452,GYRO,0.058573,0.048988,0.059638,0.096888
0.454,ACCL,-9.925659,-0.033573,-0.729017,9.952452
0.454,GYRO,0.060703,0.054313,0.062833,0.102872
0.455,GYRO,0.058573,0.048988,0.063898,0.099567
0.456,GYRO,0.066028,0.052183,0.062833,0.105027
0.457,GYRO,0.069223,0.057508,0.059638,0.107961
0.459,ACCL,-9.913669,-0.330935,-0.683453,9.942709
0.459,GYRO,0.071353,0.054313,0.061768,0.108887
0.460,GYRO,0.069223,0.054313,0.057508,0.105113
0.461,GYRO,0.064963,0.053248,0.052183,0.098887
0.462,GYRO,0.069223,0.053248,0.052183,0.101736
0.464,ACCL,-9.882494,-0.570743,-0.553957,9.914449
0.464,GYRO,0.073482,0.051118,0.051118,0.103082
0.465,GYRO,0.072417,0.052183,0.055378,0.105043
0.466,GYRO,0.077742,0.055378,0.051118,0.108276
0.467,GYRO,0.083067,0.056443,0.044728,0.109939
0.468,ACCL,-9.896882,-0.743405,-0.604317,9.943145
0.469,GYRO,0.090522,0.055378,0.045793,0.115577
0.470,GYRO,0.094782,0.053248,0.038339,0.115277
0.471,GYRO,0.104366,0.054313,0.035144,0.122790
0.472,GYRO,0.108626,0.050053,0.035144,0.124660
0.473,ACCL,-9.870504,-0.860911,-0.431655,9.917375
0.473,GYRO,0.115016,0.052183,0.033014,0.130544
0.475,GYRO,0.121406,0.046858,0.029819,0.133507
0.476,GYRO,0.133120,0.048988,0.023429,0.143770
0.477,GYRO,0.143770,0.051118,0.018104,0.153658
0.478,ACCL,-9.875300,-0.916067,-0.350120,9.923876
0.478,GYRO,0.150160,0.048988,0.013845,0.158554
0.480,GYRO,0.158679,0.052183,0.010650,0.167379
0.481,GYRO,0.158679,0.051118,0.006390,0.166832
0.482,GYRO,0.169329,0.047923,0.005325,0.176061
0.483,ACCL,-9.865707,-0.726619,-0.057554,9.892597
0.483,GYRO,0.173589,0.046858,0.003195,0.179831
0.485,GYRO,0.175719,0.042599,0.004260,0.180859
0.486,GYRO,0.183174,0.039404,0.002130,0.187376
0.487,GYRO,0.189563,0.036209,0.000000,0.192991
0.488,ACCL,-9.798561,-0.338129,0.189448,9.806224
0.488,GYRO,0.183174,0.030884,0.003195,0.185786
0.489,GYRO,0.178914,0.030884,0.001065,0.181563
0.491,GYRO,0.177849,0.026624,0.001065,0.179834
0.492,GYRO,0.170394,0.024494,0.003195,0.172175
0.493,ACCL,-9.808153,-0.153477,0.282974,9.813435
0.493,GYRO,0.164004,0.020234,0.002130,0.165261
0.494,GYRO,0.161874,0.013845,0.006390,0.162591
0.496,GYRO,0.157614,0.011715,0.007455,0.158225
0.497,GYRO,0.157614,0.009585,0.007455,0.158082
0.498,ACCL,-9.935252,-0.362110,0.366906,9.948617
0.498,GYRO,0.157614,0.005325,0.004260,0.157762
0.499,GYRO,0.156550,0.000000,0.002130,0.156564
0.501,GYRO,0.158679,-0.001065,-0.003195,0.158715
0.502,GYRO,0.158679,0.000000,-0.006390,0.158808
0.503,ACCL,-10.083933,-0.671463,0.263789,10.109706
0.503,GYRO,0.162939,-0.004260,-0.007455,0.163165
0.504,GYRO,0.165069,-0.006390,-0.006390,0.165316
0.505,GYRO,0.161874,-0.006390,-0.011715,0.162423
0.507,GYRO,0.162939,-0.006390,-0.012780,0.163565
0.508,ACCL,-10.052758,-0.776978,0.043165,10.082832
0.508,GYRO,0.167199,-0.007455,-0.019169,0.168459
0.509,GYRO,0.170394,-0.007455,-0.023429,0.172159
0.510,GYRO,0.170394,-0.007455,-0.027689,0.172790
0.512,GYRO,0.177849,-0.003195,-0.028754,0.180187
0.513,ACCL,-9.952038,-0.784173,-0.136691,9.983821
0.513,GYRO,0.182109,-0.006390,-0.029819,0.184644
0.514,GYRO,0.188498,-0.004260,-0.028754,0.190726
0.515,GYRO,0.191693,-0.007455,-0.034079,0.194842
0.517,GYRO,0.192758,-0.004260,-0.036209,0.196176
0.518,ACCL,-9.913669,-0.810552,-0.342926,9.952659
0.518,GYRO,0.193823,-0.003195,-0.038339,0.197604
0.519,GYRO,0.197018,0.000000,-0.040469,0.201131
0.520,GYRO,0.200213,0.001065,-0.043663,0.204922
0.522,GYRO,0.200213,0.005325,-0.050053,0.206444
0.523,ACCL,-9.812950,-0.870504,-0.580336,9.868564
0.523,GYRO,0.204473,0.005325,-0.050053,0.210577
0.524,GYRO,0.207668,0.006390,-0.052183,0.214219
0.525,GYRO,0.214058,0.009585,-0.056443,0.221581
0.526,GYRO,0.217252,0.011715,-0.063898,0.226757
0.528,ACCL,-9.772182,-1.093525,-0.757794,9.862332
0.528,GYRO,0.222577,0.015974,-0.069223,0.233640
0.529,GYRO,0.227902,0.021299,-0.069223,0.239133
0.530,GYRO,0.230032,0.024494,-0.073482,0.242723
0.531,GYRO,0.236422,0.025559,-0.082002,0.251541
0.533,ACCL,-9.791367,-1.318945,-0.860911,9.917240
0.533,GYRO,0.241747,0.028754,-0.088392,0.259001
0.534,GYRO,0.251331,0.030884,-0.094782,0.270379
0.535,GYRO,0.258786,0.033014,-0.103301,0.280591
0.536,GYRO,0.266241,0.041534,-0.106496,0.289742
0.538,ACCL,-9.731415,-1.093525,-0.791367,9.824586
0.538,GYRO,0.270501,0.043663,-0.106496,0.293970
0.539,GYRO,0.274760,0.047923,-0.107561,0.298930
0.540,GYRO,0.284345,0.048988,-0.110756,0.309061
0.541,GYRO,0.294995,0.048988,-0.109691,0.318518
0.542,ACCL,-9.709832,-0.760192,-0.546763,9.754880
0.542,GYRO,0.305644,0.053248,-0.104366,0.327332
0.544,GYRO,0.316294,0.053248,-0.106496,0.337963
0.545,GYRO,0.325879,0.052183,-0.108626,0.347447
0.546,GYRO,0.332268,0.053248,-0.112886,0.354938
0.547,ACCL,-9.870504,-0.853717,-0.494005,9.919663
0.547,GYRO,0.345048,0.056443,-0.119276,0.369419
0.549,GYRO,0.350373,0.057508,-0.122471,0.375589
0.550,GYRO,0.361022,0.061768,-0.124601,0.386882
0.551,GYRO,0.373802,0.064963,-0.125666,0.399675
0.552,ACCL,-9.841727,-0.973621,-0.642686,9.910629
0.552,GYRO,0.382322,0.064963,-0.125666,0.407654
0.554,GYRO,0.389776,0.060703,-0.126731,0.414332
0.555,GYRO,0.406816,0.058573,-0.127796,0.430420
0.556,GYRO,0.424920,0.067093,-0.134185,0.450626
0.557,ACCL,-9.805755,-1.127098,-0.654676,9.892006
0.557,GYRO,0.433440,0.067093,-0.141640,0.460905
0.559,GYRO,0.445154,0.069223,-0.148030,0.474201
0.560,GYRO,0.457934,0.074547,-0.152290,0.488316
0.561,GYRO,0.471778,0.074547,-0.152290,0.501323
0.562,ACCL,-9.824940,-0.971223,-0.673861,9.895798
0.562,GYRO,0.481363,0.075612,-0.156550,0.511796
0.563,GYRO,0.493078,0.077742,-0.158679,0.523783
0.565,GYRO,0.502662,0.072417,-0.158679,0.532065
0.566,GYRO,0.512247,0.074547,-0.156550,0.540798
0.567,ACCL,-9.834532,-0.417266,-0.683453,9.867079
0.567,GYRO,0.520767,0.078807,-0.148030,0.547103
0.568,GYRO,0.527157,0.079872,-0.146965,0.553057
0.570,GYRO,0.535676,0.076677,-0.144835,0.560184
0.571,GYRO,0.535676,0.075612,-0.146965,0.560593
0.572,ACCL,-10.026379,0.019185,-0.601918,10.044449
0.572,GYRO,0.535676,0.074547,-0.150160,0.561297
0.573,GYRO,0.537806,0.074547,-0.150160,0.563330
0.575,GYRO,0.536741,0.077742,-0.149095,0.562463
0.576,GYRO,0.535676,0.083067,-0.139510,0.559743
0.577,ACCL,-10.153477,0.659472,-0.604317,10.192801
0.577,GYRO,0.531416,0.078807,-0.134185,0.553732
0.578,GYRO,0.525027,0.080937,-0.130990,0.547140
0.579,GYRO,0.519702,0.079872,-0.113951,0.538010
0.581,GYRO,0.516507,0.074547,-0.102236,0.531779
0.582,ACCL,-10.199041,1.165468,-0.513189,10.278235
0.582,GYRO,0.510117,0.069223,-0.099042,0.524233
0.583,GYRO,0.501597,0.076677,-0.091587,0.515623
0.584,GYRO,0.494143,0.082002,-0.082002,0.507568
0.586,GYRO,0.493078,0.079872,-0.064963,0.503712
0.587,ACCL,-10.326139,1.067146,-0.354916,10.387200
0.587,GYRO,0.493078,0.074547,-0.058573,0.502109
0.588,GYRO,0.486688,0.078807,-0.059638,0.496621
0.589,GYRO,0.476038,0.069223,-0.058573,0.484598
0.591,GYRO,0.464324,0.059638,-0.052183,0.471037
0.592,ACCL,-10.450839,0.798561,-0.045564,10.481403
0.592,GYRO,0.462194,0.060703,-0.044728,0.468304
0.593,GYRO,0.451544,0.056443,-0.038339,0.456670
0.594,GYRO,0.440895,0.058573,-0.030884,0.445839
0.595,GYRO,0.425985,0.057508,-0.022364,0.430431
0.597,ACCL,-10.390887,0.582734,-0.155875,10.408382
0.597,GYRO,0.411076,0.058573,-0.018104,0.415622
0.598,GYRO,0.401491,0.053248,-0.013845,0.405243
0.599,GYRO,0.388711,0.048988,-0.007455,0.391857
0.600,GYRO,0.378062,0.044728,-0.007455,0.380771
0.602,ACCL,-10.386091,0.088729,-0.023981,10.386498
0.602,GYRO,0.371672,0.041534,-0.004260,0.374010
0.603,GYRO,0.367412,0.040469,-0.001065,0.369636
0.604,GYRO,0.363152,0.042599,0.001065,0.365644
0.605,GYRO,0.361022,0.041534,0.006390,0.363460
0.607,ACCL,-10.405276,-0.400480,-0.165468,10.414294
0.607,GYRO,0.354633,0.038339,0.004260,0.356724
0.608,GYRO,0.353568,0.038339,0.004260,0.355666
0.609,GYRO,0.349308,0.035144,0.008520,0.351175
0.610,GYRO,0.347178,0.033014,0.011715,0.348941
0.612,ACCL,-10.304556,-0.618705,-0.225420,10.325575
0.612,GYRO,0.351438,0.035144,0.008520,0.353293
0.613,GYRO,0.354633,0.031949,0.010650,0.356228
0.614,GYRO,0.361022,0.035144,0.012780,0.362954
0.615,GYRO,0.364217,0.030884,0.009585,0.365650
0.616,ACCL,-10.299760,-0.872902,-0.208633,10.338788
0.616,GYRO,0.368477,0.029819,0.008520,0.369780
0.618,GYRO,0.371672,0.025559,0.009585,0.372673
0.619,GYRO,0.370607,0.020234,0.012780,0.371379
0.620,GYRO,0.371672,0.023429,0.013845,0.372667
0.621,ACCL,-10.398082,-1.153477,-0.318945,10.466725
0.621,GYRO,0.371672,0.025559,0.008520,0.372647
0.623,GYRO,0.368477,0.025559,0.009585,0.369487
0.624,GYRO,0.363152,0.019169,0.004260,0.363683
0.625,GYRO,0.361022,0.018104,0.001065,0.361478
0.626,ACCL,-10.402878,-1.335731,-0.285372,10.492163
0.626,GYRO,0.363152,0.017039,-0.004260,0.363577
0.628,GYRO,0.358892,0.014909,-0.005325,0.359241
0.629,GYRO,0.362087,0.011715,-0.004260,0.362302
0.630,GYRO,0.361022,0.004260,-0.005325,0.361087
0.631,ACCL,-10.242206,-1.136691,-0.062350,10.305277
0.631,GYRO,0.364217,0.004260,-0.002130,0.364248
0.632,GYRO,0.366347,0.003195,-0.001065,0.366363
0.634,GYRO,0.371672,0.000000,0.000000,0.371672
0.635,GYRO,0.372737,-0.005325,-0.007455,0.372850
0.636,ACCL,-10.273381,-1.115108,-0.016787,10.333737
0.636,GYRO,0.376997,-0.007455,-0.005325,0.377108
0.637,GYRO,0.378062,-0.007455,-0.009585,0.378257
0.639,GYRO,0.379127,-0.012780,-0.013845,0.379595
0.640,GYRO,0.379127,-0.017039,-0.012780,0.379725
0.641,ACCL,-10.302158,-1.004796,-0.033573,10.351097
0.641,GYRO,0.378062,-0.015974,-0.010650,0.378549
0.642,GYRO,0.376997,-0.024494,-0.011715,0.377973
0.644,GYRO,0.376997,-0.029819,-0.008520,0.378270
0.645,GYRO,0.378062,-0.030884,-0.011715,0.379502
0.646,ACCL,-10.364508,-0.772182,-0.129496,10.394040
0.646,GYRO,0.375932,-0.035144,-0.013845,0.377825
0.647,GYRO,0.372737,-0.041534,-0.008520,0.375141
0.649,GYRO,0.369542,-0.042599,-0.004260,0.372014
0.650,GYRO,0.364217,-0.046858,-0.007455,0.367295
0.651,ACCL,-10.486811,-0.599520,-0.163070,10.505199
0.651,GYRO,0.358892,-0.053248,-0.012780,0.363046
0.652,GYRO,0.356763,-0.054313,-0.005325,0.360912
0.653,GYRO,0.355698,-0.057508,0.001065,0.360318
0.655,GYRO,0.349308,-0.063898,0.001065,0.355106
0.656,ACCL,-10.537170,-0.410072,-0.110312,10.545724
0.656,GYRO,0.346113,-0.070288,0.001065,0.353179
0.657,GYRO,0.347178,-0.073482,0.009585,0.354999
0.658,GYRO,0.342918,-0.074547,0.010650,0.351089
0.660,GYRO,0.339723,-0.082002,0.012780,0.349713
0.661,ACCL,-10.587530,-0.448441,-0.230216,10.599523
0.661,GYRO,0.334398,-0.087327,0.018104,0.346087
0.662,GYRO,0.330138,-0.087327,0.022364,0.342224
0.663,GYRO,0.330138,-0.090522,0.021299,0.342986
0.665,GYRO,0.322684,-0.094782,0.018104,0.336803
0.666,ACCL,-10.637890,-0.776978,-0.378897,10.672954
0.666,GYRO,0.315229,-0.097977,0.018104,0.330600
0.667,GYRO,0.314164,-0.100106,0.017039,0.330168
0.668,GYRO,0.304579,-0.101171,0.010650,0.321119
0.669,GYRO,0.300319,-0.108626,0.012780,0.319617
0.671,ACCL,-10.767386,-0.968825,-0.438849,10.819788
0.671,GYRO,0.297125,-0.113951,0.017039,0.318682
0.672,GYRO,0.294995,-0.112886,0.008520,0.315971
0.673,GYRO,0.300319,-0.122471,0.005325,0.324375
0.674,GYRO,0.346113,-0.105431,-0.013845,0.362079
0.676,ACCL,-13.793765,-0.309353,-0.472422,13.805319
0.676,GYRO,0.379127,-0.095847,-0.058573,0.395417
0.677,GYRO,0.254526,-0.116081,-0.043663,0.283134
0.678,GYRO,0.119276,-0.160809,0.047923,0.205871
0.679,GYRO,0.127796,-0.155485,0.128860,0.238982
0.681,ACCL,-5.256595,0.884892,-0.316547,5.339946
0.681,GYRO,0.230032,-0.151225,0.153355,0.315121
0.682,GYRO,0.282215,-0.132055,0.128860,0.337178
0.683,GYRO,0.254526,-0.138445,0.087327,0.302616
0.684,GYRO,0.225772,-0.145900,0.041534,0.272002
0.685,ACCL,-11.467626,-2.755396,-0.798561,11.821013
0.685,GYRO,0.248136,-0.149095,0.007455,0.289580
0.687,GYRO,0.283280,-0.159744,-0.013845,0.325511
0.688,GYRO,0.291800,-0.155485,-0.034079,0.332391
0.689,GYRO,0.276890,-0.149095,-0.044728,0.317645
0.690,ACCL,-11.112710,-2.563549,-0.844125,11.435762
0.690,GYRO,0.260916,-0.143770,-0.037274,0.300227
0.692,GYRO,0.268371,-0.141640,-0.018104,0.303994
0.693,GYRO,0.281150,-0.145900,0.001065,0.316754
0.694,GYRO,0.279020,-0.145900,0.015974,0.315269
0.695,ACCL,-9.465228,-0.863309,-0.434053,9.514423
0.695,GYRO,0.267306,-0.150160,0.020234,0.307262
0.697,GYRO,0.268371,-0.157614,0.013845,0.311539
0.698,GYRO,0.272630,-0.162939,0.005325,0.317655
0.699,GYRO,0.270501,-0.164004,-0.004260,0.316364
0.700,ACCL,-10.158273,-1.419664,-0.047962,10.257108
0.700,GYRO,0.270501,-0.168264,-0.017039,0.319020
0.702,GYRO,0.256656,-0.169329,-0.023429,0.308372
0.703,GYRO,0.241747,-0.172524,-0.020234,0.297683
0.704,GYRO,0.232162,-0.174654,-0.015974,0.290961
0.705,ACCL,-10.124700,-1.297362,-0.112710,10.208105
0.705,GYRO,0.218317,-0.178914,-0.009585,0.282426
0.706,GYRO,0.195953,-0.185304,-0.007455,0.269797
0.708,GYRO,0.182109,-0.193823,-0.004260,0.265987
0.709,GYRO,0.169329,-0.198083,-0.006390,0.260672
0.710,ACCL,-10.043165,-1.287770,-0.119904,10.126100
0.710,GYRO,0.158679,-0.200213,-0.012780,0.255788
0.711,GYRO,0.152290,-0.203408,-0.020234,0.254905
0.713,GYRO,0.152290,-0.199148,-0.026624,0.252113
0.714,GYRO,0.154420,-0.195953,-0.034079,0.251802
0.715,ACCL,-9.978417,-1.577938,-0.282974,10.106373
0.715,GYRO,0.156550,-0.203408,-0.037274,0.259368
0.716,GYRO,0.154420,-0.206603,-0.037274,0.260614
0.718,GYRO,0.158679,-0.211928,-0.040469,0.267825
0.719,GYRO,0.167199,-0.210863,-0.042599,0.272458
0.720,ACCL,-9.863309,-1.371703,-0.330935,9.963732
0.720,GYRO,0.174654,-0.207668,-0.044728,0.275010
0.721,GYRO,0.191693,-0.209798,-0.043663,0.287520
0.722,GYRO,0.202343,-0.209798,-0.048988,0.295563
0.724,GYRO,0.212993,-0.208733,-0.054313,0.303126
0.725,ACCL,-9.985612,-1.122302,-0.302158,10.053024
0.725,GYRO,0.224707,-0.207668,-0.050053,0.310040
0.726,GYRO,0.231097,-0.208733,-0.052183,0.315750
0.727,GYRO,0.237487,-0.209798,-0.053248,0.321326
0.729,GYRO,0.239617,-0.211928,-0.052183,0.324118
0.730,ACCL,-10.002398,-0.623501,-0.203837,10.023885
0.730,GYRO,0.241747,-0.215122,-0.050053,0.327451
0.731,GYRO,0.239617,-0.212993,-0.050053,0.324480
0.732,GYRO,0.236422,-0.219382,-0.047923,0.326068
0.734,GYRO,0.225772,-0.218317,-0.043663,0.317084
0.735,ACCL,-10.019185,-0.170264,-0.258993,10.023978
0.735,GYRO,0.217252,-0.220447,-0.039404,0.312007
0.736,GYRO,0.205538,-0.219382,-0.037274,0.302925
0.737,GYRO,0.188498,-0.220447,-0.035144,0.292171
0.739,GYRO,0.174654,-0.222577,-0.033014,0.284841
0.740,ACCL,-10.237410,-0.083933,-0.390887,10.245214
0.740,GYRO,0.164004,-0.227902,-0.029819,0.282358
0.741,GYRO,0.151225,-0.226837,-0.030884,0.274368
0.742,GYRO,0.150160,-0.224707,-0.030884,0.272020
0.743,GYRO,0.145900,-0.223642,-0.024494,0.268147
0.745,ACCL,-10.043165,-0.057554,-0.383693,10.050657
0.745,GYRO,0.135250,-0.224707,-0.021299,0.263134
0.746,GYRO,0.132055,-0.221512,-0.017039,0.258450
0.747,GYRO,0.130990,-0.220447,-0.012780,0.256747
0.748,GYRO,0.129925,-0.222577,-0.006390,0.257802
0.750,ACCL,-9.942446,-0.223022,-0.383693,9.952346
0.750,GYRO,0.134185,-0.217252,-0.006390,0.255431
0.751,GYRO,0.142705,-0.214058,-0.003195,0.257285
0.752,GYRO,0.143770,-0.219382,-0.004260,0.262329
0.753,GYRO,0.141640,-0.212993,-0.006390,0.255868
0.755,ACCL,-9.383693,-0.570743,-0.539568,9.416506
0.755,GYRO,0.135250,-0.214058,0.000000,0.253206
0.756,GYRO,0.135250,-0.214058,-0.001065,0.253208
0.757,GYRO,0.138445,-0.207668,-0.002130,0.249595
0.758,GYRO,0.145900,-0.205538,-0.001065,0.252059
0.759,ACCL,-9.067146,-1.167866,-0.714628,9.169937
0.759,GYRO,0.151225,-0.201278,-0.005325,0.251814
0.761,GYRO,0.156550,-0.197018,-0.012780,0.251967
0.762,GYRO,0.158679,-0.193823,-0.019169,0.251225
0.763,GYRO,0.170394,-0.190628,-0.025559,0.256956
0.764,ACCL,-9.405276,-1.810552,-0.959233,9.625873
0.764,GYRO,0.173589,-0.189563,-0.035144,0.259427
0.766,GYRO,0.183174,-0.176784,-0.043663,0.258286
0.767,GYRO,0.193823,-0.171459,-0.050053,0.263573
0.768,GYRO,0.197018,-0.168264,-0.059638,0.265868
0.769,ACCL,-9.467626,-1.709832,-0.961631,9.668723
0.769,GYRO,0.203408,-0.154420,-0.060703,0.262498
0.771,GYRO,0.211928,-0.153355,-0.060703,0.268544
0.772,GYRO,0.216187,-0.150160,-0.062833,0.270616
0.773,GYRO,0.212993,-0.151225,-0.070288,0.270509
0.774,ACCL,-9.388489,-1.187050,-0.880096,9.504072
0.774,GYRO,0.216187,-0.141640,-0.067093,0.267021
0.775,GYRO,0.223642,-0.137380,-0.062833,0.269883
0.777,GYRO,0.224707,-0.133120,-0.061768,0.268383
0.778,GYRO,0.226837,-0.132055,-0.066028,0.270654
0.779,ACCL,-9.812950,-1.009592,-0.846523,9.901003
0.779,GYRO,0.232162,-0.128860,-0.067093,0.273871
0.780,GYRO,0.241747,-0.122471,-0.069223,0.279700
0.782,GYRO,0.243876,-0.117146,-0.074547,0.280635
0.783,GYRO,0.247071,-0.111821,-0.076677,0.281829
0.784,ACCL,-9.964029,-1.014388,-0.800959,10.047507
0.784,GYRO,0.248136,-0.106496,-0.078807,0.281289
0.785,GYRO,0.241747,-0.102236,-0.085197,0.275957
0.787,GYRO,0.238552,-0.094782,-0.084132,0.270127
0.788,GYRO,0.226837,-0.096912,-0.080937,0.259611
0.789,ACCL,-9.462830,-0.705036,-0.947242,9.536220
0.789,GYRO,0.217252,-0.089457,-0.077742,0.247477
0.790,GYRO,0.205538,-0.084132,-0.074547,0.234268
0.792,GYRO,0.184239,-0.080937,-0.072417,0.213867
0.793,GYRO,0.181044,-0.070288,-0.069223,0.206177
0.794,ACCL,-9.700240,-0.791367,-1.076739,9.791848
0.794,GYRO,0.171459,-0.066028,-0.073482,0.197883
0.795,GYRO,0.171459,-0.061768,-0.083067,0.200284
0.796,GYRO,0.177849,-0.054313,-0.088392,0.205896
0.798,GYRO,0.178914,-0.045793,-0.091587,0.206144
0.799,ACCL,-10.242206,-1.028777,-0.985612,10.340822
0.799,GYRO,0.178914,-0.051118,-0.088392,0.206001
0.800,GYRO,0.182109,-0.046858,-0.090522,0.208695
0.801,GYRO,0.179979,-0.033014,-0.091587,0.204623
0.803,GYRO,0.172524,-0.024494,-0.087327,0.194911
0.804,ACCL,-10.134293,-0.832134,-1.117506,10.229621
0.804,GYRO,0.167199,-0.024494,-0.086262,0.189728
0.805,GYRO,0.158679,-0.021299,-0.087327,0.182370
0.806,GYRO,0.157614,-0.011715,-0.090522,0.182137
0.808,GYRO,0.160809,-0.005325,-0.094782,0.186739
0.809,ACCL,-10.158273,-0.870504,-1.103118,10.255007
0.809,GYRO,0.155485,0.003195,-0.093717,0.181572
0.810,GYRO,0.162939,0.001065,-0.095847,0.189042
0.811,GYRO,0.164004,0.002130,-0.100106,0.192154
0.812,GYRO,0.161874,0.008520,-0.102236,0.191646
0.814,ACCL,-10.165468,-0.904077,-0.896882,10.244925
0.814,GYRO,0.160809,0.015974,-0.099042,0.189536
0.815,GYRO,0.165069,0.017039,-0.102236,0.194911
0.816,GYRO,0.169329,0.021299,-0.104366,0.200046
0.817,GYRO,0.172524,0.029819,-0.109691,0.206606
0.819,ACCL,-9.971223,-0.810552,-0.774580,10.034055
0.819,GYRO,0.174654,0.034079,-0.111821,0.210165
0.820,GYRO,0.181044,0.036209,-0.105431,0.212611
0.821,GYRO,0.184239,0.034079,-0.108626,0.216575
0.822,GYRO,0.194888,0.034079,-0.116081,0.229385
0.824,ACCL,-10.589928,-0.784173,-0.398082,10.626381
0.824,GYRO,0.210863,0.039404,-0.123536,0.247541
0.825,GYRO,0.228967,0.044728,-0.126731,0.265494
0.826,GYRO,0.237487,0.046858,-0.134185,0.276769
0.827,GYRO,0.246006,0.048988,-0.138445,0.286507
0.829,ACCL,-10.666667,-0.095923,-0.045564,10.667195
0.829,GYRO,0.248136,0.046858,-0.137380,0.287473
0.830,GYRO,0.240682,0.044728,-0.127796,0.276152
0.831,GYRO,0.234292,0.043663,-0.112886,0.263709
0.832,GYRO,0.224707,0.041534,-0.095847,0.247800
0.833,ACCL,-9.345324,0.762590,0.028777,9.376430
0.833,GYRO,0.210863,0.037274,-0.088392,0.231658
0.835,GYRO,0.212993,0.040469,-0.079872,0.231048
0.836,GYRO,0.227902,0.046858,-0.078807,0.245653
0.837,GYRO,0.230032,0.045793,-0.092652,0.252183
0.838,ACCL,-10.767386,-0.093525,-0.146283,10.768786
0.838,GYRO,0.227902,0.039404,-0.106496,0.254624
0.840,GYRO,0.222577,0.039404,-0.116081,0.254102
0.841,GYRO,0.224707,0.047923,-0.113951,0.256466
0.842,GYRO,0.221512,0.048988,-0.112886,0.253398
0.843,ACCL,-10.613909,-0.093525,-0.362110,10.620496
0.843,GYRO,0.226837,0.050053,-0.107561,0.255988
0.845,GYRO,0.227902,0.055378,-0.101171,0.255425
0.846,GYRO,0.226837,0.055378,-0.097977,0.253222
0.847,GYRO,0.228967,0.054313,-0.094782,0.253691
0.848,ACCL,-10.079137,0.280576,-0.429257,10.092174
0.848,GYRO,0.221512,0.058573,-0.085197,0.244452
0.849,GYRO,0.224707,0.055378,-0.084132,0.246248
0.851,GYRO,0.230032,0.056443,-0.085197,0.251712
0.852,GYRO,0.236422,0.054313,-0.085197,0.257106
0.853,ACCL,-10.529976,-0.282974,-0.388489,10.540939
0.853,GYRO,0.239617,0.058573,-0.089457,0.262392
0.854,GYRO,0.243876,0.063898,-0.094782,0.269337
0.856,GYRO,0.247071,0.062833,-0.101171,0.274277
0.857,GYRO,0.237487,0.066028,-0.105431,0.268096
0.858,ACCL,-10.966427,-0.647482,-0.443645,10.994479
0.858,GYRO,0.234292,0.068158,-0.102236,0.264557
0.859,GYRO,0.226837,0.071353,-0.104366,0.259689
0.861,GYRO,0.220447,0.066028,-0.101171,0.251381
0.862,GYRO,0.211928,0.063898,-0.104366,0.244721
0.863,ACCL,-10.805755,-0.496403,-0.402878,10.824651
0.863,GYRO,0.203408,0.063898,-0.105431,0.237852
0.864,GYRO,0.197018,0.064963,-0.106496,0.233190
0.865,GYRO,0.192758,0.062833,-0.107561,0.229506
0.867,GYRO,0.186368,0.067093,-0.109691,0.226422
0.868,ACCL,-11.194245,-0.398082,-0.482014,11.211687
0.868,GYRO,0.183174,0.070288,-0.110756,0.225299
0.869,GYRO,0.176784,0.069223,-0.112886,0.220879
0.870,GYRO,0.168264,0.060703,-0.113951,0.212091
0.872,GYRO,0.166134,0.064963,-0.113951,0.211673
0.873,ACCL,-11.323741,-0.177458,-0.383693,11.331629
0.873,GYRO,0.171459,0.066028,-0.107561,0.212902
0.874,GYRO,0.164004,0.068158,-0.109691,0.208746
0.875,GYRO,0.166134,0.071353,-0.107561,0.210383
0.877,GYRO,0.170394,0.069223,-0.105431,0.211994
0.878,ACCL,-11.621103,0.033573,-0.417266,11.628640
0.878,GYRO,0.164004,0.071353,-0.107561,0.208706
0.879,GYRO,0.162939,0.066028,-0.106496,0.205549
0.880,GYRO,0.160809,0.064963,-0.111821,0.206358
0.882,GYRO,0.161874,0.072417,-0.109691,0.208518
0.883,ACCL,-11.685851,0.350120,-0.347722,11.696265
0.883,GYRO,0.157614,0.071353,-0.103301,0.201506
0.884,GYRO,0.153355,0.068158,-0.099042,0.194865
0.885,GYRO,0.148030,0.067093,-0.090522,0.186033
0.886,GYRO,0.142705,0.067093,-0.087327,0.180256
0.888,ACCL,-11.621103,0.609113,-0.386091,11.643458
0.888,GYRO,0.143770,0.069223,-0.087327,0.181900
0.889,GYRO,0.144835,0.070288,-0.086262,0.182643
0.890,GYRO,0.151225,0.068158,-0.079872,0.184103
0.891,GYRO,0.150160,0.069223,-0.075612,0.181816
0.893,ACCL,-11.630695,0.398082,-0.256595,11.640334
0.893,GYRO,0.148030,0.066028,-0.068158,0.175835
0.894,GYRO,0.140575,0.067093,-0.074547,0.172685
0.895,GYRO,0.136315,0.069223,-0.075612,0.170560
0.896,GYRO,0.135250,0.067093,-0.084132,0.172836
